id,bbl,bin,street_number,street_name,borough,zipcode,on_covered_buildings_list,dof_benchmarking_status,site_eui,weather_normalized_site_eui,source_eui,weather_normalized_source_eui,indoor_water_intensity,reported_water_method,energy_star_score,total_ghg_emissions,direct_ghg_emissions,indirect_ghg_emissions,property_floor_area,primary_property_type
2683,1008090001,1015192;1800475,421,7 avenue,manhattan,10001,yes,in compliance,162.6,159.3,395.9,391.9,0,none,32,678,58.1,619.9,55250,office
2684,4001630019,4001949,43-07,42 street,queens,11104,yes,in compliance,93.5,92.7,136.3,135.8,0,none,51,563.3,427.5,135.8,85330,multifamily housing
2685,3072730001,3196575,486,neptune avenue,brooklyn,11224,yes,in compliance,42.1,42.1,71,71,0,none,0,332.5,197,135.5,127044,retail store
2686,4040780001,44379600000000,114-02,15 avenue,queens,11356,yes,in compliance,65.8,0,131.2,0,0,none,8,469,205.2,263.8,107000,non-refrigerated warehouse
2687,4050047501,4308862,35-20,147 street,queens,11354,yes,in compliance,80.2,76.7,118.5,114.9,0,none,65,522.1,372.5,149.6,109938,multifamily housing
2688,1011290050,1028820,40,west 77 street,manhattan,10024,yes,in compliance,66.6,0,94.9,0,0,none,96,751.1,574.3,176.8,172246,multifamily housing
2689,1008770026,1017993,45,gramercy park north,manhattan,10010,yes,in compliance,77.9,74.8,110.7,107.3,0,none,67,495.9,392.4,103.5,83300,multifamily housing
2690,1005440050,1008780,16,cooper square,manhattan,10003,yes,in compliance,55.6,0,57.8,0,0,none,0,469.3,467.8,1.5,137314,college/university
2691,1005460026,1008814,21,west 4 street,manhattan,10012,yes,in compliance,33.8,33.7,106.2,105.8,0,none,0,207.4,0,207.4,73913,college/university
2692,3002660012,3002556,77,livingston street,brooklyn,11201,yes,in compliance,94.4,91.9,157.4,155.3,0,none,0,1607.5,1077.6,529.9,219342,multifamily housing
2693,1005520060,1008892,29,washington square w,manhattan,10011,yes,in compliance,41.5,41.5,65.7,65.7,21.29,abs,100,447.6,317.8,129.8,140797,multifamily housing
2694,1005520026,1008877,37,washington square w,manhattan,10011,yes,in compliance,119.6,119.6,148.5,148.5,21.5,manual,0,1085.5,956.3,129.3,120079,multifamily housing
2695,2057430198,2083469,2390,palisade avenue,bronx,10463,yes,in compliance,82.4,80,108.5,106.1,0,none,80,547.7,461.7,86,88100,multifamily housing
2696,2032190232,2101734,153,father zeiser place,bronx,10468,yes,in compliance,2.6,0,8.3,0,0,none,100,30.2,0,30.2,138000,multifamily housing
2697,1005470030,1088447,715,broadway,manhattan,10003,yes,in compliance,0.1,0.1,0.2,0.2,0,none,0,1.1,0,1.1,262739,college/university
2698,1005450015,1008796,726,broadway,manhattan,10003,yes,in compliance,69.7,63.9,157.1,151,12.64,abs,0,2309,906.7,1402.4,415725,college/university
2699,1018680044,1056064,2568,broadway,manhattan,10025,yes,in compliance,110.7,106.2,186.4,181.6,68.88,abs,26,469.4,279.6,189.9,68216,multifamily housing
2700,1004740030,1007048,483,broadway,manhattan,10013,yes,in compliance,57.2,0,131.3,0,0,none,82,282.5,104.5,178,62148,office
2701,1005400014,1087045,130,mac dougal street,manhattan,10012,yes,in compliance,80.4,79.4,161.9,158.6,0,none,0,26.7,11.4,15.3,4966,multifamily housing
2702,1004650001,1006764,31,3 avenue,manhattan,10003,yes,in compliance,109,106,233.2,229.6,0,none,0,1209.1,0,1209.1,149152,residence hall/dormitory
2703,1005350008,1008626,567,la guardia place,manhattan,10012,yes,in compliance,0,0,0,0,8.67,manual,0,0,0,0,505205,library
2704,1010100021,1023725,119,west 57 street,manhattan,10019,yes,in compliance,93.4,86.7,208.6,201.1,24.41,manual,59,798.3,0,798.3,113707,office
2705,1007970054,1014775,118,west 22 street,manhattan,10011,yes,in compliance,62.7,0,134.5,0,16.63,manual,85,447.7,198.2,249.6,90000,office
2706,1005620030,1009112,787,broadway,manhattan,10003,yes,in compliance,18.1,18.1,51.6,51.8,0,none,98,210.8,19.9,191,147657,residence hall/dormitory
2707,1014310021,1044075,1463,2 avenue,manhattan,10075,yes,in compliance,100.3,0,153.6,0,67.14,abs,0,623.6,458.5,165.2,81330,multifamily housing
2708,1005470008,1008823,23,washington place,manhattan,10003,yes,in compliance,0,0,0,0,0,none,0,0,0,0,124526,college/university
2709,3081560001,3229153,10237,farragut road,brooklyn,11236,yes,in compliance,44.1,41.4,65.1,62.2,0,none,76,438.5,313.3,125.2,168000,non-refrigerated warehouse
2710,1008430022,1087303,21,union square,manhattan,10003,yes,in compliance,66.8,66,144.8,144.7,0,none,67,304.4,108.8,195.6,65998,residence hall/dormitory
2711,4050227502,4446657,143-51,roosevelt avenue,queens,11354,yes,in compliance,81.9,81.9,156.9,156.9,0,none,13,482.4,229.4,253,89960,multifamily housing
2712,1010220061,1024813,834,8 avenue,manhattan,10019,yes,in compliance,78.4,74.9,114.3,111,0,none,76,941.6,683,258.7,203778,multifamily housing
2713,1017870070,1054628,2383,2 avenue,manhattan,10035,yes,in compliance,169.9,167.7,247.8,244.9,0,none,1,3032.4,2216.9,815.5,293706,multifamily housing
2714,1017870001,1054626,2243,3 avenue,manhattan,10035,yes,in compliance,171.6,169.7,250.5,248.6,0,none,0,2909.8,2125.6,784.2,278929,multifamily housing
2715,1017870060,1054627,211,east 122 street,manhattan,10035,yes,in compliance,169.9,168,247.9,246,0,none,14,2520.8,1842.2,678.6,244137,multifamily housing
2716,1008920025,1018953,273,lexington avenue,manhattan,10016,yes,in compliance,72,0,135.5,0,0,none,0,634.1,115.5,518.6,127024,multifamily housing
2717,1017870080,1054629,2391,2 avenue,manhattan,10035,yes,in compliance,171.5,169.6,250.1,248.3,0,none,1,2739.9,2002.3,737.6,262929,multifamily housing
2718,4057870001,4453881; 4443896;4443894;4443890;4443892;443897;4443893;4443891,199-02,21 avenue,queens,11357,yes,in compliance,209.2,201.3,300.9,293.2,0,none,3,1437.9,1123.9,314.1,90330,multifamily housing
2719,3011800001,3029643,201,eastern parkway,brooklyn,11238,yes,in compliance,117.1,110.8,147.1,140.4,47.35,abs,37,908.3,775.9,132.3,138370,multifamily housing
2720,3011810018,3029653;3813981,263,eastern parkway,brooklyn,11238,yes,in compliance,124.2,117.4,155.9,148.8,0,none,33,522,446.1,76,74990,multifamily housing
2721,3011850021,3029671,284,eastern parkway,brooklyn,11225,yes,in compliance,85.6,81.6,112.5,108.3,0,none,83,373.2,304.3,68.9,76670,multifamily housing
2722,3013080052,3034527,289,empire boulevard,brooklyn,11225,yes,in compliance,114.3,108.4,147.9,141.7,80.53,abs,49,488.2,404.8,83.5,75494,multifamily housing
2723,3048530093,3108080,275,linden boulevard,brooklyn,11226,yes,in compliance,74.6,70.5,102.6,98.2,0,none,85,584.8,454.3,130.6,135704,multifamily housing
2724,3048650001,3108400,751,troy avenue,brooklyn,11203,yes,in compliance,101.9,98.8,135.2,132,0,none,62,528.8,426.8,102,90944,multifamily housing
2725,1018390029,1055480,431,central park west,manhattan,10025,yes,in compliance,104,100.1,158,153.7,0,none,12,913,675.3,237.7,115776,multifamily housing
2726,4057840001,4443887;4445144;4443886;4443888;4443883;4443884;4443885,199-12,19 avenue,queens,11357,yes,in compliance,82.3,78.8,112.6,109.2,0,none,52,1346.1,1099.4,246.8,215536,multifamily housing
2727,1001937501,1002221,395,broadway,manhattan,10013,yes,in compliance,89.4,84.3,131.4,126.2,0,none,55,707.3,542.8,164.5,103124,multifamily housing
2728,2032340006,2015088,2254,cedar avenue,bronx,10468,yes,in compliance,2.1,0,6.6,0,11111.39,manual,100,10.2,0,10.2,58368,multifamily housing
2729,4057810001,4440827;4440822;4440828;4440824;4440823;4440826,199-01,17 avenue,queens,11357,yes,in compliance,176.1,165.9,263.3,253.4,0,none,11,874.6,657.2,217.4,65580,multifamily housing
2730,3058260001,3144194,350,65 street,brooklyn,11220,yes,in compliance,91.5,89.3,127.5,125.1,0,none,66,1911.6,1463.6,447.9,360050,multifamily housing
2731,2036230001,2092719;2092722;2092720;2092721,823,colgate avenue,bronx,10473,yes,in compliance,82.4,78.9,122,118.4,0,none,61,5499.4,3912.9,1586.5,1126000,multifamily housing
2732,4083060004,4461477;4461479;4461480;4461481;4461482;4461483;4461484;4461485;4461486;4461487;4461488;4461489;4461493;4461494;4461495;4461496;4461497;4461498;4461499;4461500;4461501;4461502,245-50,62 avenue,queens,11362,yes,in compliance,132.1,127.1,175.3,168.9,0,none,7,393.5,330,63.5,38960,multifamily housing
2733,4021010001,4431979,98-09,64 road,queens,11374,yes,in compliance,62.5,62.8,109.2,109.9,0,none,80,306.7,182.2,124.5,70961,multifamily housing
2734,4021010016,4431983,98-25,64 road,queens,11374,yes,in compliance,104.4,100.6,147.4,143,61.9,manual,40,431.8,325.6,106.2,70960,multifamily housing
2735,1013490032,1039987,350,east 57 street,manhattan,10022,yes,in compliance,55.4,53.4,98.2,95.7,0,none,83,316.5,6.2,310.3,80547,multifamily housing
2736,4057500006,4443682;4443683;4453582;4453574;4443705;4453569;4443707;4443708;4453580;4443685;4443681;4443678;4443684;4443706;4453572;4453571;4540644;4540646;4540659;4540670;4453567;4453568;4453570;4453573;4453575;4453576;4453577;4453578;4453579;4453581;4443693;4540630;4540640;4540664,166-02,17 road,queens,11357,yes,in compliance,143.4,140.6,232,229.6,83.52,abs,25,901.4,621.6,279.8,82720,multifamily housing
2737,1000650017,1001100,176,broadway,manhattan,10038,yes,in compliance,67.8,64,128.4,123.7,0,none,60,795.8,386.9,408.9,180100,multifamily housing
2738,4047580010,4455097;4459430;4461754;4455054;4455092;4455071;4455093;4455062;4455055;4455088;4455107;4459432;4455110;4455090;4455053;4455061;4455067;4455089;4455073;4455091;4455100;4455074;4455056;4455057;4455058;4455059;4455060;4455063;4455064;4455065;4455066;4455068;4455069;4455070;4455072;4455075;4455076;4455077;4455078;4455079;4455080;4455081;4455082;4455083;4455084;4455085;4455086;4455087;4455094;4455095;4455096;4455098;4455099;4455101;4455102;4455103;4455104;4455105;4455106;4455108;4455109;4455111;4455112;4459428;4459429;4459431;4459433;4459434;4459435;4459436;4459437,18-09,160 street,queens,11357,yes,in compliance,278,268.2,375.7,365.5,0,none,1,926.9,733.8,193.1,58080,multifamily housing
2739,1013010033,1036207,750,3 avenue,manhattan,10017,yes,in compliance,102.5,100.6,220.4,218.2,15.65,manual,72,5850.5,0,5850.5,766421,office
2740,4082760002,4455746;4455729;4455730;4455731;4455732;4455733;4455734;4455735;4455736;4455737;4455738;4455739;4455740;4455741;4455742;4455743;4455744;4455745;4455781;4455782;4455783;4455784;4455785;4455786;4455787;4455788;4459763;4459764;4459765;4459766;4459767;4459768;4459791,242-06,horace harding expre,queens,11362,yes,in compliance,109.7,104.4,157.6,152.2,0,none,21,513.3,402.3,111,60904,multifamily housing
2741,4082760010,4455827;4455828;4455829;4455830;4455831;4455832;4455833;4455834;4455835;4455836;4455837;4455838;4455839;4455840;4455841;4455842;4455843;4455844;4455845;4455846;4455847;4455848;4455789;4455790;4455791;4455792;4455793,244-24,57 drive,queens,11362,yes,in compliance,106.9,101.4,150,144.2,0,none,24,342.8,260.2,82.5,55142,multifamily housing
2742,4082760020,4440454;4461468;4440453;4461469;4461470;4461471;4461472;4461473;4440451;4461421;4461422;4461423;4461424;4461425;4440450;4461409;4461410;4461411;4461412;4461413;4440452;4461426,244-08,hor harding ep sr s,queens,11362,yes,in compliance,116.9,107.5,162.1,152.5,0,none,19,395.8,320.1,75.7,44172,multifamily housing
2743,4047440028,4107601,16-02,160 street,queens,11357,yes,in compliance,73.6,72.6,102.1,101.1,38.35,abs,63,540,435.4,104.6,97356,multifamily housing
2744,4082760030,4440432;4461369;4440433;4461370;4440436;4461371;4461372;4461373;4440437;4461374;4440438;4461375;4440418;4461376;4440414;4461377;4461378;4461379;4461380;4461381;4440415;4461382;4440416;4461383;4440417;4461384;4440419;4461385;4440435;4461402,246-11,57 drive,queens,11362,yes,in compliance,115.9,104.6,162.7,151.3,0,none,20,476.3,381.2,95.1,53574,multifamily housing
2745,4047540001,4454961;4454977;4454978;4459469;4454957;4454946;4454975;4859771;4459470;4454954;4454974;4454937;4454951;4454942;4454990;4454960;4454981;4454966;4454967;4454991;4454934;4454935;4454936;4454938;4454939;4454940;4454941;4454943;4454944;4454945;4454947;4454948;4454949;4454950;4454952;4454953;4454955;4454956;4454958;4454959;4454962;4454963;4454964;4454965;4454968;4454969;4454970;4454971;4454972;4454973;44549764454979;4454980;4454982;4454983;4454984;4454985;4454986;4454987;4454988;4454989;4454992;4459466;4459467;4459468;4459471;4459472;4459473,160-01,16 avenue,queens,11357,yes,in compliance,42,40.2,71.5,69.8,35.13,abs,96,554.9,358.7,196.2,173644,multifamily housing
2746,2032340011,2015089,2269,hampden place,bronx,10468,yes,in compliance,1.5,0,4.8,0,12208.21,manual,100,6.8,0,6.8,53684,multifamily housing
2747,1015557501,1073539,1776,2 avenue,manhattan,10128,yes,in compliance,99.7,0,166.6,0,0,none,0,1729.6,1117.3,612.3,242251,multifamily housing
2748,1012770052,1035352,327,madison avenue,manhattan,10017,yes,in compliance,94.7,89.5,233.6,228.1,0,none,69,774,181,593,111447,office
2749,1013290001,1038577,919,3 avenue,manhattan,10022,yes,in compliance,126.1,126.1,283.7,283.7,2.35,manual,59,12538.1,0,12538.1,1319496,office
2750,1000057501,1000006,125,broad street,manhattan,10004,yes,in compliance,113.8,112.9,224.8,223.5,2191.06,manual,77,10370.7,0,10370.7,1338000,office
2751,1009990029,1083717,1185,avenue of the amer,manhattan,10036,yes,in compliance,154.4,149.6,318,312.2,14.75,manual,62,12098.1,1.1,12097,1062808,office
2752,1012940046,1036085,625,madison avenue,manhattan,10022,yes,in compliance,122.5,120.4,278.6,276,33.68,manual,60,4649.7,0,4649.7,502581,office
2753,1012700071,1034815,1350,avenue of the amer,manhattan,10019,yes,in compliance,176,172.6,265,259.4,23.03,manual,70,5991,2549.5,3441.5,540902,office
2754,1013180001,1037568,711,3 avenue,manhattan,10017,yes,in compliance,67.7,65.4,136.7,134,12.79,manual,92,2351.4,0,2351.4,473419,office
2755,1012750027,1035319,100,park avenue,manhattan,10017,yes,in compliance,72.1,70.5,183.8,182.1,12.48,manual,79,4996.1,0,4996.1,889875,office
2756,1012750001,1071438,461,5 avenue,manhattan,10017,yes,in compliance,72,70,207.7,205.3,21.13,manual,81,1161.5,0,1161.5,199690,office
2757,1009970041,1069581,120,west 45 street,manhattan,10036,yes,in compliance,78.2,77.4,226,225.1,0,none,74,2508.5,0,2508.5,397188,office
2758,1013070014,1036466,600,lexington avenue,manhattan,10022,yes,in compliance,63.1,60.8,160.4,157.6,12.24,manual,89,1447.4,0,1447.4,294638,office
2759,1012770020,1035349,33,east 42 street,manhattan,10017,yes,in compliance,69,63.7,169.5,163.9,18.03,manual,87,2441.9,578.9,1863,483618,office
2760,1010240038,1024828,1680,broadway,manhattan,10019,yes,in compliance,114.1,110.3,236,231.4,24.37,manual,76,6293.4,0.5,6293,747316,office
2761,1008730067,1017860,215,park avenue south,manhattan,10003,yes,in compliance,65.7,0,155.5,0,0,none,91,1755.8,598.3,1157.5,333340,office
2762,1013010023,1036206,485,lexington avenue,manhattan,10017,yes,in compliance,87.7,86,198.1,196,12.8,manual,82,5981.8,0,5981.8,904373,office
2763,1010160036,1024714,1515,broadway,manhattan,10036,yes,in compliance,124.4,124.4,263.1,263.1,21.34,manual,65,18338.2,0,18338.2,1986827,office
2764,1008630013,1017077,15,east 33 street,manhattan,10016,yes,in compliance,68.6,65.3,178.1,173.8,7.34,manual,79,1748.7,0,1748.7,325494,office
2765,1012847501,1035448,609,5 avenue,manhattan,10017,yes,in compliance,135.8,134.2,334,332.5,58.01,manual,67,1708.8,0,1708.8,163139,office
2766,1012960001,1036151,100,east 42 street,manhattan,10017,yes,in compliance,76.2,74.5,217.5,215.7,28.1,manual,70,3361.4,310.2,3051.2,559405,office
2767,1013150024,1037546,220,east 42 street,manhattan,10017,yes,in compliance,103.6,98.1,239.4,231.3,16.25,manual,75,8745.5,64.2,8681.3,1114471,office
2768,1012680001,1081406,60,west 53 street,manhattan,10019,yes,in compliance,96.1,92.5,215,211.1,0,none,83,6327.1,0,6327.1,875000,office
2769,1013740014,1040753,650,madison avenue,manhattan,10022,yes,in compliance,74.1,72.7,203.9,202.2,11.49,manual,88,3202.1,0,3202.1,542658,office
2770,1015170062,1048100,108,east 89 street,manhattan,10128,yes,in compliance,58.9,0,150,0,33.82,abs,58,391.9,92.5,299.4,85215,k-12 school
2771,4093770001,0,94-15,100 street,queens,11416,yes,in compliance,40.7,38.8,57,55,9.24,manual,71,201.9,153.6,48.3,85410,manufacturing/industrial plant
2772,3050520027,3328161,100,parkside avenue,brooklyn,11226,yes,in compliance,8.6,8.6,26.9,26.9,0,none,100,120.6,0,120.6,169917,multifamily housing
2773,1001737502,1079275,65,worth street,manhattan,10013,yes,in compliance,111.8,109,240.1,237.1,0,none,0,782.9,286.9,495.9,101834,multifamily housing
2774,1008950001,1019460,99,park avenue,manhattan,10016,yes,in compliance,77.8,74.1,181.4,175.8,27.29,manual,78,3131.3,40.9,3090.4,530900,office
2775,1012070001,1079516;1082652,689,columbus avenue,manhattan,10025,yes,in compliance,72.8,69.5,114,110.1,5.6,manual,76,1525.3,54,1471.3,303950,multifamily housing
2776,4021580028,4051481,68-10,108 street,queens,11375,yes,in compliance,70.7,0,94.9,0,0,none,82,368.4,295.9,72.5,86954,multifamily housing
2777,4019110001,4047257,94-11,59 avenue,queens,11373,yes,in compliance,84.6,0,115.2,0,0,none,0,977.8,776.5,201.3,187985,multifamily housing
2778,4022350001,4052572,110-11,72 avenue,queens,11375,yes,in compliance,73.6,0,104,0,0,none,74,393.2,297.4,95.7,89565,multifamily housing
2779,4029450001,4067944,61-88,dry harbor road,queens,11379,yes,in compliance,60.3,0,94.2,0,0,none,0,330,221.6,108.4,87929,multifamily housing
2780,4021160065,4050965,99-15,66 avenue,queens,11374,yes,in compliance,87.6,0,116.5,0,0,none,57,325,263.7,61.3,61600,multifamily housing
2781,4047880008,4108287,30-11,parsons boulevard,queens,11354,yes,in compliance,65.1,0,84.6,0,0,none,90,549.6,456.2,93.4,142933,multifamily housing
2782,4031650062,4074967,67-25,clyde street,queens,11375,yes,in compliance,113.6,0,162.1,0,0,none,30,580.1,433.7,146.3,85800,multifamily housing
2783,4033160010,4079199,117-14,union turnpike,queens,11415,yes,in compliance,116.2,109.9,144.4,138.1,0,none,30,1253.1,1103.5,149.5,142015,multifamily housing
2784,4096480024,4206510,84-31,van wyck expwy sr e,queens,11435,yes,in compliance,76.2,0,106.1,0,0,none,65,421.8,324.5,97.4,93394,multifamily housing
2785,4019460001,4431751;4431752;4431753;4454761,99-06,58 avenue,queens,11368,yes,in compliance,61,59.4,101.1,99.5,0,none,80,1035.2,631.9,403.3,274680,multifamily housing
2786,4031910001,4075932,71-11,yellowstone blvd,queens,11375,yes,in compliance,94.1,90,135.8,131.4,0,none,47,587.9,432.1,155.9,106365,multifamily housing
2787,1005560001,1008968,85,4 avenue,manhattan,10003,yes,in compliance,122.5,118.2,203,199.2,0,none,0,1055.9,702.6,353.3,115240,multifamily housing
2788,3020930001,3058594;3839927,395,flatbush avenue ext,brooklyn,11201,yes,in compliance,194.6,196.3,360.7,362.5,0,none,38,4349,2200.3,2148.7,346093,office
2789,1000510013,1001033,78,trinity place,manhattan,10006,yes,in compliance,778850.6,0,937003,0,0,none,1,8665042,0,8665042,167555,office
2790,4032340185,4077473,70-50,austin street,queens,11375,yes,in compliance,146.5,0,331.6,0,0,none,0,638,201.6,436.4,61847,retail store
2791,4040940006,4098466:,14-50,128 street,queens,11356,yes,in compliance,99.1,91.3,190.6,182.3,0,none,0,318.5,150.3,168.2,49000,non-refrigerated warehouse
2792,4050660644,4115029,131-10,maple avenue,queens,11355,yes,in compliance,64.8,61.1,141.2,137.3,0,none,48,797.8,301.6,496.3,170000,non-refrigerated warehouse
2793,1013890056,1041667,950,madison avenue,manhattan,10021,yes,in compliance,46.6,45.3,90.2,85.8,19.63,abs,97,511.9,275.8,236.2,141160,multifamily housing
